.COMMENT Prompt string: "#35"

.PEN_DOWN
106 3018 0
106 3014 1
106 3013 2
106 3012 3
106 3011 4
106 3010 5
106 3009 6
106 3008 7
106 3007 8
106 3005 9
106 3004 10
106 3003 11
106 3001 12
106 3000 13
106 2998 14
106 2996 15
106 2995 16
106 2993 17
106 2991 18
106 2989 19
106 2973 20
106 2972 21
106 2970 22
106 2968 23
106 2967 24
106 2965 25
106 2963 26
106 2961 27
106 2959 28
106 2957 29
106 2955 30
106 2953 31
106 2950 32
106 2949 33
106 2934 34
106 2933 35
106 2932 36
106 2931 37
106 2930 38
106 2929 39
106 2928 40
106 2927 41
106 2925 42
106 2924 43
106 2922 44
106 2921 45
106 2919 46
106 2918 47
106 2916 48
106 2915 49
106 2913 50
106 2912 51
106 2910 52
106 2909 53
106 2906 54
106 2905 55
106 2903 56
106 2902 57
106 2901 58
106 2900 59
106 2899 60
106 2898 61
106 2897 62
106 2896 63
106 2895 64
106 2892 65
106 2890 66
106 2887 67
106 2886 68
106 2885 69
106 2884 70
106 2883 71
106 2882 72
106 2881 73
106 2880 74
106 2879 75
106 2879 76
.PEN_UP

.PEN_DOWN
159 3018 77
159 3014 78
159 3012 79
159 3011 80
159 3010 81
159 3009 82
159 3008 83
159 3007 84
159 3005 85
159 3004 86
159 3003 87
159 3002 88
159 3001 89
159 3000 90
159 2998 91
159 2997 92
159 2996 93
159 2995 94
159 2994 95
159 2992 96
159 2991 97
159 2989 98
159 2988 99
159 2986 100
159 2985 101
159 2983 102
159 2981 103
159 2979 104
159 2977 105
159 2976 106
159 2974 107
160 2972 108
160 2970 109
160 2969 110
160 2967 111
160 2966 112
160 2964 113
160 2963 114
160 2962 115
160 2960 116
160 2959 117
160 2958 118
160 2957 119
160 2956 120
160 2955 121
160 2954 122
160 2953 123
160 2952 124
160 2951 125
160 2950 126
160 2948 127
160 2947 128
160 2946 129
160 2945 130
160 2944 131
160 2942 132
160 2941 133
160 2940 134
160 2939 135
160 2938 136
160 2929 137
160 2928 138
160 2927 139
160 2926 140
160 2925 141
160 2924 142
160 2922 143
160 2921 144
160 2920 145
160 2919 146
160 2918 147
160 2917 148
160 2916 149
160 2915 150
160 2914 151
160 2913 152
160 2912 153
160 2911 154
160 2910 155
160 2909 156
160 2908 157
160 2907 158
160 2906 159
160 2904 160
160 2903 161
160 2902 162
160 2901 163
160 2900 164
160 2899 165
160 2898 166
160 2897 167
160 2896 168
160 2895 169
160 2894 170
160 2893 171
160 2892 172
160 2891 173
160 2890 174
160 2889 175
160 2888 176
160 2887 177
160 2886 178
160 2885 179
160 2884 180
160 2883 181
160 2882 182
160 2881 183
160 2880 184
160 2879 185
160 2878 186
160 2877 187
160 2877 188
.PEN_UP

.PEN_DOWN
53 2978 189
57 2978 190
58 2978 191
59 2978 192
60 2978 193
62 2978 194
63 2978 195
64 2978 196
66 2978 197
68 2978 198
70 2978 199
72 2978 200
74 2978 201
76 2978 202
79 2978 203
80 2978 204
83 2978 205
86 2978 206
88 2978 207
91 2978 208
93 2978 209
95 2978 210
99 2978 211
102 2978 212
105 2978 213
107 2977 214
109 2977 215
112 2976 216
115 2976 217
117 2976 218
120 2976 219
122 2976 220
124 2975 221
126 2975 222
129 2975 223
132 2975 224
142 2974 225
144 2974 226
146 2974 227
148 2974 228
150 2974 229
152 2974 230
154 2974 231
156 2974 232
158 2974 233
160 2974 234
162 2974 235
163 2974 236
164 2974 237
165 2974 238
166 2974 239
168 2974 240
169 2974 241
171 2974 242
174 2974 243
176 2974 244
177 2974 245
179 2974 246
180 2974 247
181 2975 248
183 2975 249
186 2975 250
188 2975 251
190 2975 252
192 2975 253
195 2976 254
196 2976 255
197 2976 256
198 2976 257
199 2976 258
200 2976 259
201 2976 260
202 2976 261
203 2976 262
204 2976 263
206 2977 264
207 2977 265
208 2977 266
208 2977 267
.PEN_UP

.PEN_DOWN
61 2923 268
66 2923 269
68 2923 270
71 2923 271
73 2923 272
76 2923 273
78 2923 274
82 2923 275
85 2923 276
90 2923 277
92 2923 278
95 2923 279
98 2923 280
104 2923 281
106 2923 282
108 2923 283
110 2923 284
112 2923 285
115 2923 286
117 2923 287
120 2923 288
123 2923 289
125 2923 290
127 2923 291
130 2923 292
133 2923 293
135 2923 294
139 2923 295
144 2923 296
149 2923 297
153 2923 298
155 2923 299
160 2923 300
164 2923 301
165 2922 302
168 2922 303
170 2922 304
172 2922 305
174 2922 306
178 2922 307
182 2922 308
187 2922 309
190 2922 310
194 2922 311
196 2922 312
199 2922 313
201 2922 314
202 2922 315
203 2922 316
204 2922 317
206 2922 318
206 2922 319
.PEN_UP

