.COMMENT Prompt string: "e"

.PEN_DOWN
149 3030 0
144 3031 1
143 3031 2
142 3031 3
140 3031 4
139 3031 5
137 3031 6
136 3031 7
134 3031 8
133 3031 9
132 3031 10
130 3031 11
129 3030 12
128 3030 13
127 3029 14
126 3029 15
124 3028 16
123 3028 17
122 3027 18
120 3026 19
119 3025 20
117 3024 21
116 3023 22
114 3022 23
112 3021 24
111 3020 25
109 3019 26
108 3018 27
106 3017 28
104 3016 29
103 3015 30
102 3014 31
101 3012 32
100 3011 33
98 3009 34
97 3007 35
96 3006 36
95 3004 37
94 3003 38
94 3001 39
93 3000 40
92 2998 41
92 2996 42
92 2994 43
91 2993 44
91 2991 45
90 2989 46
90 2987 47
90 2986 48
90 2984 49
90 2982 50
90 2980 51
90 2978 52
90 2976 53
90 2974 54
91 2972 55
91 2970 56
92 2968 57
93 2966 58
94 2964 59
95 2962 60
97 2961 61
98 2959 62
100 2957 63
102 2956 64
104 2955 65
107 2953 66
110 2952 67
113 2952 68
116 2951 69
119 2950 70
122 2950 71
125 2949 72
128 2949 73
131 2949 74
133 2949 75
135 2949 76
136 2949 77
135 2949 78
134 2949 79
133 2949 80
132 2949 81
131 2949 82
130 2949 83
129 2949 84
128 2949 85
126 2949 86
125 2949 87
123 2949 88
122 2949 89
120 2949 90
119 2949 91
118 2948 92
117 2948 93
116 2947 94
115 2947 95
114 2946 96
112 2946 97
111 2945 98
110 2944 99
109 2943 100
107 2942 101
106 2941 102
104 2940 103
103 2938 104
102 2937 105
100 2936 106
99 2934 107
98 2933 108
96 2931 109
95 2930 110
94 2929 111
93 2927 112
92 2926 113
92 2925 114
91 2923 115
90 2922 116
89 2921 117
88 2919 118
88 2918 119
87 2917 120
86 2916 121
86 2914 122
85 2913 123
84 2912 124
84 2910 125
84 2909 126
83 2908 127
83 2906 128
83 2905 129
83 2904 130
83 2903 131
83 2902 132
83 2900 133
83 2899 134
83 2898 135
83 2897 136
83 2896 137
84 2895 138
85 2894 139
85 2893 140
86 2892 141
87 2891 142
87 2890 143
88 2888 144
89 2887 145
90 2886 146
91 2885 147
91 2884 148
92 2884 149
93 2883 150
94 2882 151
95 2882 152
96 2881 153
97 2880 154
98 2879 155
100 2879 156
101 2878 157
102 2878 158
104 2877 159
105 2877 160
106 2876 161
107 2876 162
109 2875 163
110 2875 164
111 2875 165
112 2875 166
113 2874 167
115 2874 168
116 2874 169
117 2874 170
119 2873 171
120 2873 172
121 2873 173
123 2873 174
124 2873 175
125 2873 176
127 2873 177
129 2873 178
130 2873 179
131 2873 180
132 2873 181
133 2873 182
135 2873 183
137 2873 184
138 2873 185
139 2873 186
140 2873 187
141 2873 188
143 2873 189
144 2873 190
145 2874 191
145 2874 192
.PEN_UP

