.COMMENT Prompt string: "ö"

.PEN_DOWN
126 2975 0
123 2974 1
122 2974 2
121 2973 3
120 2973 4
119 2972 5
119 2971 6
118 2971 7
117 2970 8
115 2970 9
114 2969 10
112 2968 11
111 2968 12
110 2967 13
109 2967 14
108 2966 15
107 2966 16
105 2965 17
104 2964 18
103 2964 19
103 2963 20
102 2962 21
101 2962 22
100 2961 23
99 2960 24
97 2959 25
96 2959 26
95 2958 27
95 2957 28
94 2957 29
93 2956 30
93 2955 31
93 2954 32
92 2953 33
92 2952 34
91 2951 35
91 2950 36
90 2949 37
89 2948 38
89 2947 39
87 2946 40
87 2945 41
86 2944 42
85 2943 43
85 2942 44
84 2941 45
84 2940 46
83 2940 47
83 2939 48
83 2938 49
83 2937 50
82 2936 51
82 2935 52
81 2934 53
81 2933 54
81 2932 55
81 2931 56
81 2930 57
81 2929 58
80 2927 59
80 2926 60
80 2925 61
79 2924 62
79 2923 63
79 2922 64
79 2921 65
79 2920 66
78 2919 67
78 2918 68
78 2917 69
78 2916 70
77 2915 71
77 2914 72
77 2913 73
77 2912 74
77 2911 75
77 2910 76
77 2906 77
77 2905 78
77 2904 79
77 2903 80
77 2902 81
77 2901 82
77 2900 83
83 2888 84
83 2887 85
84 2886 86
84 2885 87
85 2885 88
86 2884 89
86 2883 90
87 2883 91
88 2882 92
90 2881 93
92 2880 94
92 2879 95
95 2877 96
96 2876 97
96 2875 98
103 2873 99
104 2873 100
105 2872 101
106 2872 102
108 2872 103
109 2872 104
110 2871 105
111 2871 106
112 2870 107
113 2870 108
114 2870 109
116 2870 110
118 2870 111
119 2870 112
120 2870 113
121 2870 114
122 2870 115
123 2870 116
124 2870 117
125 2870 118
126 2870 119
127 2871 120
128 2871 121
128 2872 122
129 2872 123
130 2873 124
131 2873 125
132 2873 126
133 2874 127
134 2875 128
135 2875 129
136 2876 130
138 2877 131
139 2878 132
140 2879 133
141 2880 134
142 2881 135
144 2883 136
146 2885 137
147 2886 138
148 2887 139
149 2889 140
151 2891 141
152 2893 142
153 2894 143
154 2895 144
154 2896 145
155 2898 146
156 2900 147
156 2901 148
156 2903 149
157 2905 150
157 2907 151
158 2909 152
158 2911 153
158 2913 154
158 2915 155
158 2917 156
159 2919 157
159 2921 158
159 2923 159
160 2925 160
160 2927 161
160 2928 162
160 2931 163
160 2932 164
160 2934 165
160 2935 166
160 2937 167
160 2938 168
160 2940 169
160 2941 170
160 2943 171
160 2944 172
160 2945 173
160 2946 174
159 2947 175
159 2949 176
159 2950 177
158 2950 178
158 2951 179
157 2952 180
157 2953 181
156 2954 182
156 2955 183
155 2956 184
155 2958 185
154 2959 186
153 2960 187
153 2961 188
153 2962 189
152 2962 190
151 2963 191
149 2964 192
149 2965 193
147 2966 194
146 2967 195
145 2968 196
144 2968 197
142 2969 198
141 2969 199
141 2970 200
139 2970 201
138 2971 202
137 2971 203
137 2972 204
136 2972 205
135 2972 206
134 2973 207
133 2973 208
132 2973 209
131 2974 210
130 2974 211
129 2974 212
129 2975 213
128 2975 214
127 2975 215
126 2975 216
125 2976 217
124 2977 218
123 2977 219
122 2977 220
120 2978 221
119 2978 222
117 2979 223
116 2979 224
114 2980 225
113 2980 226
111 2981 227
110 2981 228
109 2981 229
109 2982 230
108 2982 231
107 2982 232
107 2983 233
105 2983 234
105 2984 235
104 2984 236
103 2985 237
103 2986 238
103 2987 239
102 2988 240
101 2989 241
101 2990 242
101 2991 243
101 2992 244
101 2993 245
101 2994 246
101 2995 247
101 2996 248
102 2997 249
103 2998 250
104 2998 251
104 2999 252
105 2999 253
106 2999 254
107 2999 255
108 2999 256
108 3000 257
109 3000 258
110 3000 259
111 3000 260
112 3000 261
113 3000 262
114 3000 263
115 3000 264
116 3000 265
117 3000 266
118 3000 267
119 3000 268
120 3000 269
121 3000 270
122 3000 271
123 3000 272
124 3000 273
125 3000 274
126 3000 275
127 3000 276
128 3000 277
129 3000 278
130 3000 279
131 3000 280
132 3000 281
133 3000 282
134 3000 283
135 3000 284
136 3000 285
137 3000 286
138 3000 287
139 3000 288
140 3000 289
141 3000 290
142 3000 291
143 3000 292
144 3000 293
145 3000 294
146 3000 295
147 3000 296
148 3000 297
149 3000 298
150 3000 299
151 3000 300
152 3000 301
153 3000 302
154 3000 303
154 3000 304
.PEN_UP

